sat4.Earth.SMA	sat4.Earth.ECC	sat4.Earth.RadPer	sat4.Earth.Energy	sat4.Earth.HMAG	sat4.Earth.RMAG	sat4.EarthMJ2000Eq.VMAG	sat4.Earth.TA	sat4.EarthMJ2000Eq.FPA	Column1
1549599.555	0.793394277	320156.1368	-0.128614015	478396.1687	1505539.993	0.521807976	141.2356011	37.51392849	
1552005.055	0.793521036	320456.3954	-0.128414672	478637.3626	1506657.614	0.52181363	141.2125075	37.50298442	
1554417.622	0.793647739	320757.5917	-0.128215364	478879.1591	1507775.41	0.521819717	141.1893276	37.49207136	
1556837.272	0.793774388	321059.719	-0.12801609	479121.5529	1508893.383	0.521826234	141.1660621	37.48118902	
1559264.016	0.79390099	321362.7706	-0.127816854	479364.539	1510011.533	0.521833177	141.1427119	37.4703371	
1561697.871	0.794027548	321666.7399	-0.127617655	479608.1122	1511129.861	0.521840542	141.1192776	37.4595153	
1564138.851	0.794154068	321971.6202	-0.127418497	479852.2673	1512248.366	0.521848325	141.0957602	37.44872334	
1566586.97	0.794280553	322277.4048	-0.127219379	480096.9994	1513367.05	0.521856523	141.0721602	37.43796092	
1569042.244	0.79440701	322584.087	-0.127020303	480342.3033	1514485.912	0.521865133	141.0484786	37.42722774	
1571504.688	0.794533441	322891.6602	-0.12682127	480588.1738	1515604.954	0.521874149	141.0247161	37.4165235	
1573974.317	0.794659853	323200.1177	-0.126622283	480834.6061	1516724.175	0.52188357	141.0008734	37.40584791	
1576451.146	0.794786249	323509.4529	-0.126423341	481081.5949	1517843.576	0.521893391	140.9769513	37.39520068	
1578935.193	0.794912634	323819.6592	-0.126224446	481329.1352	1518963.157	0.52190361	140.9529506	37.3845815	
1581426.472	0.795039013	324130.7299	-0.126025601	481577.2221	1520082.919	0.521914221	140.928872	37.37399008	
1583925	0.795165391	324442.6583	-0.125826804	481825.8505	1521202.862	0.521925223	140.9047161	37.36342613	
1586430.793	0.795291771	324755.4379	-0.125628059	482075.0154	1522322.986	0.521936612	140.8804839	37.35288934	
1588943.867	0.795418159	325069.0621	-0.125429365	482324.7118	1523443.293	0.521948384	140.856176	37.34237942	
1591464.241	0.795544558	325383.5243	-0.125230725	482574.9347	1524563.782	0.521960536	140.8317931	37.33189607	
1593991.93	0.795670974	325698.8178	-0.125032139	482825.6793	1525684.453	0.521973065	140.8073361	37.321439	
1596526.952	0.795797412	326014.9361	-0.124833609	483076.9404	1526805.307	0.521985968	140.7828055	37.3110079	
1599069.324	0.795923874	326331.8727	-0.124635135	483328.7133	1527926.345	0.521999241	140.7582022	37.30060248	
1601619.063	0.796050367	326649.6209	-0.124436719	483580.9929	1529047.567	0.522012881	140.7335267	37.29022245	
1604176.188	0.796176893	326968.1742	-0.124238361	483833.7744	1530168.973	0.522026885	140.70878	37.27986751	
1606740.717	0.796303459	327287.526	-0.124040064	484087.053	1531290.563	0.52204125	140.6839626	37.26953736	
1609312.668	0.796430068	327607.67	-0.123841827	484340.8236	1532412.339	0.522055973	140.6590754	37.2592317	
1611892.058	0.796556725	327928.5994	-0.123643652	484595.0816	1533534.3	0.522071051	140.6341188	37.24895024	
1614478.908	0.796683434	328250.3079	-0.12344554	484849.822	1534656.446	0.52208648	140.6090938	37.23869269	
1617073.235	0.796810199	328572.7889	-0.123247492	485105.04	1535778.779	0.522102259	140.584001	37.22845874	
1619675.059	0.796937025	328896.0359	-0.123049509	485360.7308	1536901.298	0.522118383	140.558841	37.21824811	
1622284.399	0.797063916	329220.0426	-0.122851592	485616.8897	1538024.003	0.52213485	140.5336146	37.2080605	
1624901.274	0.797190877	329544.8023	-0.122653741	485873.5119	1539146.896	0.522151658	140.5083224	37.19789561	
1627525.705	0.797317912	329870.3088	-0.122455959	486130.5925	1540269.977	0.522168802	140.4829651	37.18775316	
1630157.71	0.797445024	330196.5555	-0.122258245	486388.127	1541393.245	0.522186281	140.4575435	37.17763284	
1632797.311	0.797572219	330523.536	-0.122060601	486646.1105	1542516.702	0.522204092	140.4320581	37.16753437	
1635444.527	0.797699501	330851.244	-0.121863027	486904.5384	1543640.348	0.522222231	140.4065097	37.15745746	
1638099.379	0.797826873	331179.673	-0.121665525	487163.4059	1544764.182	0.522240697	140.3808989	37.14740181	
1640761.888	0.797954341	331508.8167	-0.121468095	487422.7085	1545888.206	0.522259486	140.3552263	37.13736713	
1643432.074	0.798081908	331838.6687	-0.121270738	487682.4414	1547012.419	0.522278596	140.3294927	37.12735313	
1646109.959	0.798209578	332169.2226	-0.121073455	487942.6001	1548136.823	0.522298024	140.3036987	37.11735953	
1648795.565	0.798337357	332500.4722	-0.120876247	488203.1799	1549261.417	0.522317767	140.2778449	37.10738603	
1651488.912	0.798465246	332832.4111	-0.120679115	488464.1762	1550386.202	0.522337823	140.2519321	37.09743234	
1654190.024	0.798593252	333165.033	-0.120482059	488725.5845	1551511.178	0.52235819	140.2259607	37.08749818	
1656898.921	0.798721378	333498.3317	-0.120285081	488987.4002	1552636.346	0.522378864	140.1999316	37.07758327	
1659615.626	0.798849628	333832.3008	-0.12008818	489249.6187	1553761.705	0.522399844	140.1738453	37.0676873	
1662340.162	0.798978006	334166.9341	-0.119891359	489512.2355	1554887.257	0.522421127	140.1477024	37.05781001	
1665072.551	0.799106516	334502.2253	-0.119694617	489775.2462	1556013.001	0.52244271	140.1215036	37.0479511	
1667812.816	0.799235163	334838.1682	-0.119497955	490038.6462	1557138.938	0.522464591	140.0952496	37.03811029	
1670560.981	0.79936395	335174.7567	-0.119301374	490302.4311	1558265.069	0.522486767	140.0689408	37.0282873	
1673317.069	0.799492881	335511.9844	-0.119104875	490566.5965	1559391.393	0.522509237	140.0425781	37.01848184	
1676081.103	0.799621961	335849.8453	-0.118908459	490831.1378	1560517.911	0.522531997	140.0161619	37.00869364	
1678853.107	0.799751192	336188.3331	-0.118712125	491096.0507	1561644.623	0.522555046	139.9896929	36.99892241	
1681633.106	0.79988058	336527.4418	-0.118515876	491361.3308	1562771.53	0.522578381	139.9631717	36.98916788	
1684421.124	0.800010128	336867.1651	-0.118319711	491626.9737	1563898.632	0.522602001	139.9365989	36.97942976	
1687217.184	0.80013984	337207.4969	-0.118123631	491892.975	1565025.93	0.522625901	139.9099752	36.96970778	
1690021.313	0.800269719	337548.4312	-0.117927637	492159.3305	1566153.423	0.522650082	139.8833011	36.96000166	
1692833.535	0.800399771	337889.9618	-0.11773173	492426.0357	1567281.113	0.522674539	139.8565772	36.95031113	
1695653.875	0.800529997	338232.0827	-0.11753591	492693.0865	1568408.998	0.522699272	139.8298041	36.9406359	
1698482.358	0.800660404	338574.7878	-0.117340177	492960.4784	1569537.081	0.522724278	139.8029824	36.93097571	
1701319.011	0.800790993	338918.0711	-0.117144533	493228.2073	1570665.361	0.522749554	139.7761127	36.92133028	
1704163.859	0.800921769	339261.9265	-0.116948978	493496.2689	1571793.838	0.5227751	139.7491956	36.91169934	
1707016.928	0.801052736	339606.348	-0.116753512	493764.6589	1572922.513	0.522800912	139.7222317	36.90208263	
1709878.245	0.801183897	339951.3296	-0.116558136	494033.3731	1574051.386	0.522826988	139.6952215	36.89247986	
1712747.836	0.801315256	340296.8654	-0.116362851	494302.4074	1575180.458	0.522853327	139.6681656	36.88289076	
1715625.728	0.801446817	340642.9494	-0.116167657	494571.7576	1576309.728	0.522879927	139.6410646	36.87331509	
1718511.949	0.801578583	340989.5755	-0.115972555	494841.4195	1577439.198	0.522906785	139.6139191	36.86375255	
1721406.525	0.801710559	341336.738	-0.115777545	495111.3889	1578568.868	0.5229339	139.5867297	36.85420289	
1724309.484	0.801842747	341684.4307	-0.115582627	495381.6618	1579698.737	0.52296127	139.5594968	36.84466585	
1727220.854	0.801975151	342032.648	-0.115387804	495652.234	1580828.806	0.522988892	139.5322211	36.83514115	
1730140.662	0.802107776	342381.3838	-0.115193074	495923.1015	1581959.076	0.523016765	139.5049031	36.82562854	
1733068.938	0.802240624	342730.6322	-0.114998438	496194.2601	1583089.547	0.523044887	139.4775434	36.81612775	
1736005.71	0.802373699	343080.3875	-0.114803897	496465.7059	1584220.22	0.523073256	139.4501425	36.80663852	
1738951.006	0.802507004	343430.6437	-0.114609451	496737.4347	1585351.094	0.52310187	139.422701	36.7971606	
1741904.855	0.802640544	343781.3951	-0.114415101	497009.4426	1586482.17	0.523130728	139.3952195	36.78769372	
1744867.287	0.802774321	344132.6357	-0.114220848	497281.7255	1587613.448	0.523159827	139.3676984	36.77823762	
1747838.331	0.802908339	344484.3599	-0.114026691	497554.2795	1588744.929	0.523189166	139.3401383	36.76879206	
1750818.016	0.803042601	344836.5617	-0.113832631	497827.1005	1589876.613	0.523218743	139.3125398	36.75935676	
1753806.373	0.803177112	345189.2355	-0.113638668	498100.1848	1591008.501	0.523248556	139.2849034	36.74993149	
1756803.433	0.803311874	345542.3755	-0.113444804	498373.5282	1592140.592	0.523278604	139.2572296	36.74051597	
1759809.224	0.80344689	345895.9758	-0.113251038	498647.1269	1593272.887	0.523308885	139.229519	36.73110997	
1762823.778	0.803582165	346250.0309	-0.11305737	498920.9769	1594405.387	0.523339396	139.2017721	36.72171323	
1765847.127	0.8037177	346604.5348	-0.112863802	499195.0745	1595538.091	0.523370138	139.1739894	36.7123255	
1768879.3	0.803853501	346959.482	-0.112670334	499469.4156	1596671.001	0.523401107	139.1461714	36.70294654	
1771920.33	0.803989569	347314.8668	-0.112476965	499743.9965	1597804.116	0.523432302	139.1183187	36.69357608	
1774970.248	0.804125909	347670.6834	-0.112283697	500018.8134	1598937.437	0.523463722	139.0904318	36.68421388	
1778029.087	0.804262524	348026.9262	-0.112090529	500293.8622	1600070.964	0.523495364	139.0625112	36.67485971	
1781096.877	0.804399416	348383.5896	-0.111897462	500569.1394	1601204.697	0.523527228	139.0345574	36.66551331	
1784173.653	0.804536589	348740.6678	-0.111704497	500844.6411	1602338.638	0.523559312	139.0065709	36.65617444	
1787259.446	0.804674047	349098.1552	-0.111511634	501120.3634	1603472.786	0.523591614	138.9785523	36.64684285	
1790354.289	0.804811791	349456.0463	-0.111318872	501396.3026	1604607.141	0.523624133	138.950502	36.63751831	
1793458.216	0.804949827	349814.3354	-0.111126214	501672.4551	1605741.704	0.523656866	138.9224205	36.62820057	
1796571.26	0.805088156	350173.0169	-0.110933657	501948.8169	1606876.476	0.523689814	138.8943085	36.6188894	
1799693.454	0.805226782	350532.0853	-0.110741204	502225.3845	1608011.456	0.523722973	138.8661662	36.60958455	
1802824.833	0.805365708	350891.5349	-0.110548855	502502.1541	1609146.645	0.523756343	138.8379944	36.60028579	
1805965.432	0.805504937	351251.3602	-0.110356609	502779.122	1610282.044	0.523789922	138.8097934	36.59099287	
1809115.284	0.805644472	351611.5557	-0.110164467	503056.2845	1611417.652	0.523823709	138.7815637	36.58170557	
1812274.423	0.805784317	351972.1157	-0.109972429	503333.638	1612553.47	0.523857703	138.7533059	36.57242365	
1815442.887	0.805924473	352333.0348	-0.109780496	503611.1788	1613689.499	0.523891901	138.7250204	36.56314688	
1818620.708	0.806064945	352694.3075	-0.109588668	503888.9033	1614825.738	0.523926303	138.6967077	36.55387502	
1821807.924	0.806205735	353055.9282	-0.109396945	504166.8078	1615962.189	0.523960906	138.6683683	36.54460784	
1825004.569	0.806346846	353417.8914	-0.109205327	504444.8888	1617098.851	0.523995711	138.6400028	36.53534511	
1828210.68	0.806488281	353780.1917	-0.109013815	504723.1426	1618235.725	0.524030715	138.6116115	36.5260866	
1831426.294	0.806630043	354142.8236	-0.108822409	505001.5656	1619372.811	0.524065916	138.5831949	36.51683209	
1834651.446	0.806772135	354505.7815	-0.108631109	505280.1543	1620510.11	0.524101315	138.5547536	36.50758134	
1837886.174	0.80691456	354869.0601	-0.108439915	505558.9051	1621647.622	0.524136909	138.526288	36.49833413	
1841130.515	0.807057321	355232.6539	-0.108248828	505837.8144	1622785.347	0.524172696	138.4977986	36.48909022	
1844384.507	0.80720042	355596.5574	-0.108057848	506116.8788	1623923.286	0.524208677	138.4692858	36.47984941	
1847648.186	0.807343861	355960.7652	-0.107866975	506396.0946	1625061.438	0.524244849	138.4407501	36.47061146	
1850921.591	0.807487646	356325.2719	-0.107676209	506675.4585	1626199.805	0.524281211	138.4121921	36.46137615	
1854204.761	0.807631779	356690.072	-0.107485551	506954.9668	1627338.387	0.524317762	138.3836121	36.45214326	
1857497.733	0.807776261	357055.1601	-0.107295001	507234.616	1628477.184	0.5243545	138.3550107	36.44291256	
1860800.547	0.807921095	357420.5309	-0.107104558	507514.4028	1629616.197	0.524391425	138.3263882	36.43368384	
1864113.242	0.808066285	357786.179	-0.106914224	507794.3236	1630755.425	0.524428535	138.2977453	36.42445688	
1867435.856	0.808211834	358152.0989	-0.106723998	508074.3749	1631894.869	0.524465829	138.2690822	36.41523146	
1870768.431	0.808357743	358518.2852	-0.106533881	508354.5534	1633034.53	0.524503306	138.2403995	36.40600736	
1874111.005	0.808504015	358884.7326	-0.106343872	508634.8555	1634174.408	0.524540965	138.2116977	36.39678437	
1877463.619	0.808650654	359251.4358	-0.106153972	508915.2779	1635314.503	0.524578804	138.1829771	36.38756226	
1880826.313	0.808797662	359618.3893	-0.105964181	509195.8171	1636454.816	0.524616822	138.1542384	36.37834083	
1884199.129	0.808945041	359985.5878	-0.1057745	509476.4698	1637595.347	0.524655018	138.1254818	36.36911987	
1887582.107	0.809092794	360353.026	-0.105584928	509757.2324	1638736.097	0.524693391	138.0967078	36.35989914	
1890975.289	0.809240924	360720.6984	-0.105395465	510038.1017	1639877.065	0.52473194	138.067917	36.35067846	
1894378.716	0.809389434	361088.5998	-0.105206113	510319.0742	1641018.252	0.524770664	138.0391098	36.3414576	
1897792.431	0.809538325	361456.7249	-0.10501687	510600.1466	1642159.659	0.524809561	138.0102865	36.33223635	
1901216.476	0.809687601	361825.0682	-0.104827737	510881.3155	1643301.286	0.524848631	137.9814477	36.3230145	
1904650.893	0.809837264	362193.6245	-0.104638714	511162.5775	1644443.133	0.524887872	137.9525938	36.31379185	
1908095.725	0.809987317	362562.3884	-0.104449802	511443.9294	1645585.201	0.524927284	137.9237253	36.30456819	
1911551.016	0.810137762	362931.3547	-0.104261	511725.3677	1646727.49	0.524966865	137.8948425	36.2953433	
1915016.809	0.810288601	363300.5179	-0.104072309	512006.8892	1647870	0.525006614	137.865946	36.28611698	
1918493.148	0.810439837	363669.8729	-0.103883728	512288.4905	1649012.732	0.52504653	137.8370361	36.27688903	
1921980.076	0.810591474	364039.4142	-0.103695258	512570.1683	1650155.686	0.525086612	137.8081134	36.26765924	
1925477.64	0.810743512	364409.1366	-0.1035069	512851.9193	1651298.863	0.525126859	137.7791782	36.2584274	
1928985.882	0.810895954	364779.0348	-0.103318652	513133.7402	1652442.262	0.52516727	137.7502309	36.24919332	
1932504.849	0.811048803	365149.1035	-0.103130515	513415.6277	1653585.885	0.525207845	137.7212721	36.23995678	
1936034.585	0.811202062	365519.3374	-0.10294249	513697.5785	1654729.732	0.525248581	137.6923021	36.23071759	
1939575.137	0.811355732	365889.7311	-0.102754576	513979.5894	1655873.803	0.525289478	137.6633215	36.22147555	
1943126.55	0.811509817	366260.2794	-0.102566774	514261.657	1657018.098	0.525330536	137.6343305	36.21223044	
1946688.871	0.811664318	366630.9771	-0.102379083	514543.7782	1658162.618	0.525371752	137.6053297	36.20298208	
1950262.147	0.811819237	367001.8187	-0.102191503	514825.9495	1659307.363	0.525413127	137.5763195	36.19373026	
1953846.424	0.811974578	367372.7991	-0.102004036	515108.1679	1660452.334	0.525454659	137.5473002	36.18447478	
1957441.75	0.812130342	367743.9129	-0.10181668	515390.43	1661597.531	0.525496347	137.5182724	36.17521545	
1961048.173	0.812286531	368115.1548	-0.101629436	515672.7326	1662742.954	0.52553819	137.4892365	36.16595206	
1964665.741	0.812443149	368486.5196	-0.101442305	515955.0725	1663888.605	0.525580188	137.4601929	36.15668442	
1968294.502	0.812600197	368858.0019	-0.101255285	516237.4464	1665034.482	0.525622339	137.431142	36.14741234	
1971934.505	0.812757677	369229.5965	-0.101068377	516519.8511	1666180.587	0.525664643	137.4020842	36.1381356	
1975585.799	0.812915593	369601.2981	-0.100881582	516802.2834	1667326.92	0.525707098	137.37302	36.12885403	
1979248.433	0.813073945	369973.1015	-0.100694899	517084.74	1668473.481	0.525749705	137.3439497	36.11956742	
1982922.457	0.813232736	370345.0012	-0.100508328	517367.2178	1669620.271	0.525792461	137.3148739	36.11027558	
1986607.922	0.813391969	370716.992	-0.10032187	517649.7136	1670767.29	0.525835366	137.2857929	36.10097832	
1990304.878	0.813551646	371089.0687	-0.100135523	517932.2241	1671914.538	0.525878419	137.2567072	36.09167544	
1994013.375	0.813711768	371461.2259	-0.09994929	518214.7461	1673062.017	0.525921619	137.2276171	36.08236674	
1997733.465	0.813872338	371833.4583	-0.099763169	518497.2765	1674209.726	0.525964966	137.1985231	36.07305204	
2001465.2	0.814033359	372205.7607	-0.09957716	518779.8121	1675357.666	0.526008459	137.1694256	36.06373114	
2005208.631	0.814194831	372578.1277	-0.099391264	519062.3496	1676505.836	0.526052096	137.140325	36.05440386	
2008963.811	0.814356758	372950.554	-0.099205481	519344.8859	1677654.239	0.526095877	137.1112218	36.04506999	
2012730.793	0.814519142	373323.0344	-0.09901981	519627.4179	1678802.873	0.526139801	137.0821163	36.03572935	
2016509.63	0.814681984	373695.5635	-0.098834252	519909.9422	1679951.74	0.526183868	137.053009	36.02638175	
2020300.374	0.814845287	374068.136	-0.098648807	520192.4558	1681100.839	0.526228076	137.0239003	36.017027	
2024103.081	0.815009053	374440.7466	-0.098463474	520474.9555	1682250.171	0.526272425	136.9947905	36.0076649	
2027917.804	0.815173283	374813.39	-0.098278254	520757.4381	1683399.738	0.526316914	136.9656802	35.99829527	
2031744.598	0.81533798	375186.0609	-0.098093147	521039.9004	1684549.538	0.526361542	136.9365697	35.98891792	
2035583.518	0.815503147	375558.7539	-0.097908152	521322.3393	1685699.572	0.526406308	136.9074594	35.97953266	
2039434.619	0.815668784	375931.4636	-0.09772327	521604.7516	1686849.841	0.526451213	136.8783498	35.9701393	
2043297.958	0.815834894	376304.1849	-0.097538501	521887.1342	1688000.346	0.526496254	136.8492412	35.96073766	
2047173.591	0.816001479	376676.9123	-0.097353845	522169.4838	1689151.086	0.526541431	136.8201341	35.95132754	
2051061.574	0.816168542	377049.6405	-0.097169302	522451.7974	1690302.062	0.526586743	136.7910288	35.94190875	
2054961.964	0.816336083	377422.3641	-0.096984871	522734.0718	1691453.275	0.526632191	136.7619258	35.93248112	
2058874.819	0.816504105	377795.0778	-0.096800553	523016.3038	1692604.724	0.526677772	136.7328255	35.92304445	
2062800.198	0.81667261	378167.7762	-0.096616348	523298.4902	1693756.411	0.526723487	136.7037283	35.91359856	
2066738.157	0.8168416	378540.454	-0.096432255	523580.628	1694908.335	0.526769334	136.6746346	35.90414325	
2070688.757	0.817011077	378913.1057	-0.096248275	523862.7139	1696060.498	0.526815313	136.6455448	35.89467835	
2074652.057	0.817181043	379285.7261	-0.096064408	524144.7449	1697212.899	0.526861424	136.6164593	35.88520367	
2078628.115	0.817351499	379658.3097	-0.095880653	524426.7177	1698365.539	0.526907664	136.5873785	35.87571902	
2082616.993	0.817522448	380030.8512	-0.095697011	524708.6293	1699518.419	0.526954035	136.5583029	35.86622421	
2086618.751	0.817693891	380403.345	-0.095513481	524990.4764	1700671.538	0.527000535	136.5292328	35.85671906	
2090633.45	0.817865831	380775.786	-0.095330064	525272.2559	1701824.898	0.527047164	136.5001686	35.84720339	
2094661.152	0.818038269	381148.1685	-0.095146759	525553.9647	1702978.498	0.527093921	136.4711107	35.837677	
2098701.918	0.818211208	381520.4873	-0.094963567	525835.5996	1704132.339	0.527140804	136.4420595	35.82813972	
2102755.811	0.818384648	381892.7368	-0.094780487	526117.1575	1705286.422	0.527187815	136.4130155	35.81859135	
2106822.894	0.818558592	382264.9117	-0.09459752	526398.6353	1706440.747	0.527234952	136.383979	35.80903172	
2110903.231	0.818733042	382637.0065	-0.094414665	526680.0297	1707595.314	0.527282214	136.3549505	35.79946064	
2114996.885	0.818908	383009.0158	-0.094231922	526961.3376	1708750.124	0.527329601	136.3259303	35.78987792	
2119103.921	0.819083467	383380.9341	-0.094049291	527242.5559	1709905.177	0.527377112	136.2969188	35.78028338	
2123224.404	0.819259446	383752.7559	-0.093866772	527523.6814	1711060.474	0.527424747	136.2679165	35.77067683	
2127358.399	0.819435937	384124.4758	-0.093684365	527804.711	1712216.016	0.527472505	136.2389237	35.76105809	
2131505.972	0.819612943	384496.0883	-0.09350207	528085.6415	1713371.801	0.527520386	136.2099408	35.75142698	
2135667.189	0.819790466	384867.5879	-0.093319887	528366.4698	1714527.832	0.527568388	136.1809683	35.7417833	
2139842.118	0.819968508	385238.9691	-0.093137816	528647.1927	1715684.108	0.527616513	136.1520065	35.73212689	
2144030.826	0.82014707	385610.2264	-0.092955856	528927.8071	1716840.631	0.527664758	136.1230558	35.72245754	
2148233.382	0.820326154	385981.3543	-0.092774008	529208.3098	1717997.399	0.527713123	136.0941167	35.71277507	
2152449.853	0.820505761	386352.3473	-0.092592271	529488.6976	1719154.414	0.527761608	136.0651895	35.70307931	
2156680.308	0.820685895	386723.1998	-0.092410646	529768.9674	1720311.677	0.527810213	136.0362746	35.69337007	
2160924.819	0.820866555	387093.9062	-0.092229132	530049.116	1721469.187	0.527858936	136.0073724	35.68364716	
2165183.454	0.821047745	387464.4611	-0.092047729	530329.1403	1722626.946	0.527907778	135.9784833	35.67391039	
2169456.284	0.821229466	387834.8589	-0.091866438	530609.0371	1723784.953	0.527956738	135.9496077	35.66415959	
2173743.382	0.821411719	388205.0939	-0.091685257	530888.8032	1724943.209	0.528005815	135.920746	35.65439456	
2178044.818	0.821594507	388575.1607	-0.091504187	531168.4354	1726101.715	0.528055009	135.8918986	35.64461512	
2182360.666	0.82177783	388945.0536	-0.091323228	531447.9307	1727260.47	0.52810432	135.8630659	35.63482109	
2186690.999	0.821961691	389314.7669	-0.091142379	531727.2858	1728419.476	0.528153746	135.8342482	35.62501229	
2191035.89	0.822146092	389684.2952	-0.090961641	532006.4975	1729578.733	0.528203288	135.805446	35.61518851	
2195395.413	0.822331034	390053.6328	-0.090781014	532285.5627	1730738.242	0.528252946	135.7766597	35.60534959	
2199769.645	0.822516519	390422.774	-0.090600496	532564.4782	1731898.002	0.528302718	135.7478897	35.59549534	
2204158.659	0.822702548	390791.7132	-0.090420088	532843.2408	1733058.014	0.528352604	135.7191363	35.58562556	
2208562.533	0.822889124	391160.4448	-0.090239791	533121.8473	1734218.28	0.528402605	135.6903999	35.57574007	
2212981.344	0.823076248	391528.963	-0.090059603	533400.2945	1735378.798	0.528452719	135.6616809	35.56583869	
2217415.168	0.823263921	391897.2622	-0.089879524	533678.5794	1736539.571	0.528502946	135.6329798	35.55592123	
2221864.085	0.823452146	392265.3368	-0.089699555	533956.6985	1737700.597	0.528553286	135.6042968	35.5459875	
2226328.172	0.823640923	392633.1809	-0.089519696	534234.6489	1738861.878	0.528603738	135.5756325	35.53603731	
2230807.51	0.823830256	393000.789	-0.089339945	534512.4272	1740023.415	0.528654302	135.5469871	35.52607049	
2235302.178	0.824020144	393368.1552	-0.089160304	534790.0302	1741185.207	0.528704978	135.5183611	35.51608683	
2239812.258	0.824210591	393735.2739	-0.088980771	535067.4549	1742347.255	0.528755766	135.4897549	35.50608616	
2244337.831	0.824401597	394102.1394	-0.088801346	535344.6979	1743509.559	0.528806665	135.4611688	35.49606829	
2248878.979	0.824593164	394468.7457	-0.08862203	535621.7561	1744672.121	0.528857674	135.4326033	35.48603302	
2253435.786	0.824785295	394835.0873	-0.088442822	535898.6262	1745834.94	0.528908794	135.4040586	35.47598018	
2258008.334	0.82497799	395201.1583	-0.088263722	536175.3051	1746998.018	0.528960024	135.3755353	35.46590956	
2262596.71	0.825171251	395566.9529	-0.08808473	536451.7894	1748161.354	0.529011364	135.3470336	35.45582099	
2267200.997	0.82536508	395932.4653	-0.087905846	536728.0761	1749324.949	0.529062814	135.318554	35.44571427	
2271821.281	0.825559478	396297.6897	-0.087727068	537004.1619	1750488.803	0.529114373	135.2900969	35.43558921	
2276457.65	0.825754448	396662.6204	-0.087548398	537280.0435	1751652.918	0.529166042	135.2616626	35.42544562	
2281110.192	0.82594999	397027.2514	-0.087369835	537555.7178	1752817.293	0.529217819	135.2332515	35.41528332	
2285778.993	0.826146107	397391.5769	-0.087191378	537831.1814	1753981.929	0.529269705	135.2048641	35.40510211	
2290464.144	0.826342799	397755.5911	-0.087013028	538106.4312	1755146.827	0.529321699	135.1765006	35.3949018	
2295165.733	0.82654007	398119.2881	-0.086834784	538381.464	1756311.987	0.529373802	135.1481615	35.3846822	
2299883.853	0.826737919	398482.662	-0.086656646	538656.2764	1757477.409	0.529426013	135.1198471	35.37444312	
2304618.594	0.82693635	398845.7069	-0.086478614	538930.8653	1758643.095	0.529478332	135.0915579	35.36418436	
2309370.05	0.827135362	399208.417	-0.086300687	539205.2275	1759809.044	0.529530758	135.0632942	35.35390575	
2314138.312	0.827334959	399570.7862	-0.086122865	539479.3595	1760975.257	0.529583293	135.0350563	35.34360707	
2318923.475	0.827535142	399932.8088	-0.085945148	539753.2583	1762141.735	0.529635934	135.0068447	35.33328814	
2323725.634	0.827735911	400294.4787	-0.085767535	540026.9205	1763308.478	0.529688683	134.9786598	35.32294877	
2328544.886	0.82793727	400655.79	-0.085590027	540300.343	1764475.486	0.52974154	134.9505018	35.31258876	
2333381.326	0.828139219	401016.7367	-0.085412624	540573.5223	1765642.761	0.529794503	134.9223713	35.30220792	
2338235.052	0.82834176	401377.3129	-0.085235323	540846.4554	1766810.303	0.529847574	134.8942685	35.29180605	
2343106.164	0.828544895	401737.5126	-0.085058127	541119.1388	1767978.112	0.529900751	134.8661939	35.28138296	
2347994.759	0.828748625	402097.3299	-0.084881033	541391.5694	1769146.189	0.529954035	134.8381478	35.27093846	
2352900.94	0.828952953	402456.7586	-0.084704042	541663.7439	1770314.534	0.530007426	134.8101305	35.26047234	
2357824.807	0.829157878	402815.7928	-0.084527154	541935.659	1771483.148	0.530060924	134.7821426	35.24998441	
2362766.463	0.829363404	403174.4265	-0.084350368	542207.3114	1772652.031	0.530114529	134.7541842	35.23947448	
2367726.01	0.829569531	403532.6537	-0.084173684	542478.6979	1773821.185	0.530168241	134.7262559	35.22894234	
2372703.555	0.829776262	403890.4682	-0.083997101	542749.8152	1774990.609	0.530222059	134.6983579	35.21838781	
2377699.201	0.829983598	404247.864	-0.08382062	543020.6599	1776160.304	0.530275984	134.6704907	35.20781067	
2382713.055	0.83019154	404604.8352	-0.083644239	543291.2288	1777330.27	0.530330016	134.6426546	35.19721074	
2387745.225	0.83040009	404961.3755	-0.083467959	543561.5187	1778500.509	0.530384155	134.6148499	35.18658782	
2392795.82	0.83060925	405317.4789	-0.083291779	543831.5262	1779671.021	0.5304384	134.5870771	35.1759417	
2397864.948	0.830819021	405673.1393	-0.083115699	544101.248	1780841.806	0.530492753	134.5593365	35.16527219	
2402952.721	0.831029405	406028.3507	-0.082939718	544370.6809	1782012.864	0.530547212	134.5316285	35.15457909	
2408059.251	0.831240404	406383.1068	-0.082763836	544639.8215	1783184.197	0.530601779	134.5039534	35.14386219	
2413184.65	0.831452019	406737.4016	-0.082588053	544908.6666	1784355.806	0.530656453	134.4763116	35.1331213	
2418329.032	0.831664251	407091.2289	-0.082412367	545177.2128	1785527.689	0.530711234	134.4487034	35.12235621	
2423492.513	0.831877103	407444.5826	-0.08223678	545445.4569	1786699.849	0.530766123	134.4211293	35.11156672	
2428675.209	0.832090575	407797.4566	-0.08206129	545713.3955	1787872.286	0.530821119	134.3935895	35.10075263	
2433877.237	0.832304671	408149.8446	-0.081885897	545981.0253	1789045	0.530876224	134.3660845	35.08991374	
